WardName,OldCode,Wardcode,Pop2015,Aged0_15,Aged16_64,Aged65plus,Pct0_15,Pct16_64,Pct65plus,MeanAge13,MedAge13,AreaSqKM,PopDenKm13,PctBame11,PctNBnUK11,PctNoEng11,GenFtRt13,MaleLE0913,FemLE0913,PctYr1Obes,PctYr6Obes,RtAmbulanc,RtAmbAlco,RoadKilled,InEmp2011,EmpRt2011,NoJobs2013,EmpWkAge13,RtNINo1112,MedHouPr14,NPropSld13,MedHHIncom,NumHHSpace,PctDetach,PctSemi,PctTerrace,PctFlat,PctOwned11,PctSocRen11,PctPRent11,PctCTaxAB,PctCTaxCDE,PctCTaxFGH,IncapBen2014,InSupp2014,EmpSup2014,JSA2014,PctDepChild,PctHHNoEmp,PctLonePar,IDRankLond,ID50pctNat,AvgGCSE2013,UnauthAbs13,PctNoQl11,PctLev4Q11,ALevSt1213,ALevEn1213,CriRt1314,ViolRt1314,RobRt1314,Theft1314,CriDam1314,DrugRt1314,Arson14,PctOpSpace,CarPerHH11,PTAL14,PctBike11,Turnout12,Candidate,InnerOuter,x,y
Lambeth - Vassall,00AYGW,E05000436,15600,2600,11900,1100,16.52881964,76.3159582,7.155222158,33.9,31,1.1,13590.9,52.7,40,12.1,47.34177215,78.5574538,85.02219626,17.47572816,29.34782609,135.3261967,0.663900415,5,7157,67.62732684,3400,0.299559471,49.29577465,392500,227,28857,6290,2.7,6.1,14,77.2,23.2,53.2,22,32.10467528,61.28929312,6.606031594,1.462617224,2.925234449,6.10857782,7.666811415,30.33333333,7.21938355,46.03825137,104,100,337.6488372,1.161993569,16,41.3,603.0132075,201.3311321,88.67685327,23.62047107,6.205377994,32.42810436,7.873490358,4.737439114,1.885141049,16.7841072,0.435470579,4.402768995,9.715312327,33.11851447,Ken,Inner,531420.4175,176792.6527
Lewisham - Bellingham,00AZGD,E05000437,15300,3700,10000,1600,24.12303665,65.4908377,10.38612565,34.6,34,3.1,4854.8,51.3,29.6,6.2,76.28571429,77.10450497,82.21798825,12.09439528,28.76984127,143.8271202,0.745697897,1,6198,64.88014236,4700,0.479591837,25.38860104,257500,140,25816,6178,2.9,21.3,31.9,43.9,40.1,44,13.9,39.0447187,60.7949992,0.160282096,1.414998989,4.649282393,7.681423085,6.328153758,30,9.546422139,46.43226474,98,100,321.9989583,1.465103507,25.4,23.5,624.8990909,199.7963636,80.54136536,27.99708087,2.322032774,22.88860877,9.487162476,4.776753135,0.718156297,46.72524993,0.68986409,3.034524929,1.920634921,26.60944206,Ken,Inner,537394.6025,171715.5154
Lewisham - Blackheath,00AZGE,E05000438,15000,2700,10700,1550,18.12366738,71.39525586,10.48107676,35.9,34,2.3,6304.3,30.2,29.3,7.4,66.31578947,79.26829447,83.3140909,11.05263158,20.86614173,125.7827756,0.860347212,3,7360,74.14123099,5600,0.541062802,27.36318408,387000,279,47875,6571,4.3,8.6,17.1,69.9,43.2,28.8,27,23.74561537,60.43922526,15.81515937,0.711237553,1.849217639,3.603603604,3.336548895,17.41935484,4.265919352,40.5511811,278,88.88888889,336.52,1.4315,13.2,53.2,759.9333333,212.54,78.83561644,22.26027397,2.808219178,27.73972603,7.808219178,7.808219178,0.404013198,34.55455528,0.687529192,4.902384741,3.930651138,38.71121151,Ken,Inner,539092.2074,176090.3683
Lewisham - Brockley,00AZGF,E05000439,18550,2950,14450,1150,15.83859308,78.01693909,6.144467821,33,31,1.7,10558.8,43.1,36.8,10.5,54.54545455,76.98077809,82.37028149,7.872340426,25.58139535,100.0834028,0.680476333,11,9571,71.26582278,5200,0.370106762,55,330000,399,33032,7595,2,6.4,19.7,71.9,31.5,30.1,35.7,43.01446199,54.5309805,2.454557516,1.015263969,2.240582551,4.411146898,5.547383557,21.69230769,4.599865501,39.62558502,196,100,325.8551724,1.406613757,11.8,47.3,619.3222222,204.5320988,88.86301901,20.0121958,4.822883752,31.98625201,7.760962359,8.204445923,0.500417014,13.260741,0.495090787,5.84808192,5.517739274,33.0285501,Ken,Inner,536913.0482,176312.6155
Lewisham - Catford South,00AZGG,E05000440,15650,3200,10650,1800,20.55931554,67.96066914,11.48001532,36.6,36,1.9,8157.9,56.2,32.2,7.1,72.94117647,77.89652124,84.23091432,10.15761821,22.72727273,107.9228035,0.4784689,3,7172,70.16239483,3100,0.295238095,28.36538462,330000,200,36634,5801,2.8,25.4,41.3,30.4,65.8,12.6,19.9,14.04203997,79.4279807,6.529979325,1.181921331,2.458396369,4.302193646,4.229918559,17.17948718,4.884453782,36.44366197,335,100,340.5040404,1.034294089,17.3,34.2,662.2768657,205.2522388,45.92067075,14.83392454,1.934859723,12.3186069,4.901644631,3.547242825,0.063484002,2.955249293,0.923669468,3.269393358,2.661389382,35.01852255,Ken,Inner,538503.741,173031.874
Lewisham - Crofton Park,00AZGH,E05000441,15350,3200,10700,1450,20.84665058,69.69538843,9.457960994,35.4,35,1.7,8882.4,39.6,30.1,7,82.93333333,79.61779294,86.84315255,7.079646018,20.82111437,92.68645909,0.506649778,1,7876,73.87674702,2300,0.215962441,27.35849057,462000,259,42222,6411,3.2,13.3,40.4,43.1,55,16.8,25.8,17.79484718,81.34101456,0.864138262,0.891851296,2.159218926,4.553135561,3.888510699,15.14285714,4.183298739,39.42505133,319,88.88888889,317.0380165,1.007970112,15.3,45.1,668.6980952,206.9409524,56.51429324,13.56869978,3.161638783,19.43090502,4.742458174,3.029903833,0.329142255,20.6597907,0.742775028,4.066474619,5.77811057,38.11678518,Ken,Inner,536380.0132,174071.2067
Lewisham - Downham,00AZGJ,E05000442,15000,3500,9600,1850,23.37272181,64.20321784,12.42406035,35.5,34,2.4,6145.8,41.7,24.8,6.2,67.42857143,79.49280147,84.7404201,10.87928465,26.42857143,132.7874222,0.967925603,1,5793,63.57550483,2200,0.234042553,21.76165803,246500,142,25705,6151,3.7,17.7,55.6,23,44.2,40.9,13.1,17.99555273,80.68614994,1.318297332,1.471206389,4.781420765,7.881462799,5.684564562,31.68674699,9.321894077,49.24242424,88,100,331.14,1.475874126,30.2,20.2,661.2677686,201.6157025,80.47991372,26.22000539,4.51604206,17.8619574,9.301698571,7.549204637,0.786112021,30.10874886,0.737502062,3.277780612,1.722972973,24.70753393,Ken,Inner,539259.8121,171382.8451
Lewisham - Evelyn,00AZGK,E05000443,18550,4250,13200,1050,22.93419633,71.30528587,5.760517799,31.3,30,1.8,9777.8,60.9,44.8,16,64.53608247,77.19467694,81.4450591,12.79761905,27.02205882,101.3290001,0.466372116,2,7482,63.65492598,3200,0.253968254,67.64705882,298875,186,24574,7043,2,5,13.4,79.7,16.7,57.3,21.4,63.27658955,36.56336389,0.160046559,1.314263626,3.865481252,5.373018941,6.77746483,30.10638298,10.60584048,51.06007067,87,100,327.7625,1.359070885,19.1,33.5,641.4626984,197.368254,70.71448743,21.1804575,5.309234679,22.64896922,5.874046879,5.139791019,0.406244559,22.60752816,0.444428302,3.13557276,4.298941799,30.01709767,Ken,Inner,536488.8929,178182.0587
Lewisham - Forest Hill,00AZGL,E05000444,15300,3300,10550,1500,21.46682341,68.7761233,9.757053292,35.4,35,1.8,8388.9,38.2,31.1,8.2,77.46478873,78.42200193,82.74776141,10.12216405,20.69825436,98.67404737,0.56551947,2,7528,73.61627225,2700,0.259615385,22.62443439,349975,250,39959,6661,5.9,14.3,14.4,65.3,47.4,26.4,24.5,34.14448669,57.77946768,8.076045627,0.909177912,2.440424921,4.928701311,4.669454392,19.04109589,5.456501691,40.94052559,262,100,347.1126866,1.089686099,13.9,46.4,654.0174699,207.4945783,79.14904863,18.96141649,4.756871036,25.23784355,8.0602537,4.096194503,0.772399588,22.15790976,0.696741469,3.987772147,4.624577812,37.68245125,Ken,Inner,535063.7103,173072.0067
Lewisham - Grove Park,00AZGM,E05000445,15100,3100,10100,1900,20.54540641,67.01085518,12.44373842,36.8,35,2.4,6208.3,37.5,26.9,7,68,78.45774626,82.35571886,12.34567901,24.18604651,126.1994159,0.862745098,3,6764,69.33880062,1600,0.16,22.88557214,250000,212,31109,6325,4.2,25.7,32.8,37.3,53.5,26.7,17.9,23.83155208,72.40389217,3.764555751,1.541215074,2.982996918,4.921944914,4.913538905,21.50684932,6.535101909,46.80851064,229,77.77777778,344.7450617,1.511302083,22.5,29.2,664.3284211,206.1494737,51.71952362,14.51893483,2.141041081,15.52254784,6.35621571,3.746821892,0.625782228,21.63917806,0.870430281,3.191178568,2.226076901,30.67015935,Boris,Inner,540731.8612,172706.6462
Lewisham - Ladywell,00AZGN,E05000446,15200,2750,11150,1350,17.9369251,73.21287779,8.850197109,34.8,33,1.6,9281.3,45.4,35.4,9.4,54.54545455,78.88115161,83.14562619,6.741573034,25.69832402,87.80487805,0.31905196,2,7447,70.4674489,1600,0.146118721,30.10204082,359950,197,37414,5869,2.5,14.6,35,47.9,49.3,23.6,25.2,23.59037414,73.40593712,3.003688741,0.949710564,2.306439942,4.115412446,3.982819556,19.04761905,4.54703228,38.72727273,322,100,330.3874074,1.195860285,12.8,44.5,694.9078431,212.0156863,56.24874892,15.88042971,4.203643157,15.01301128,4.804163608,4.870888103,0.406504065,25.65084364,0.656369316,4.492639113,5.755015839,40.80686297,Ken,Inner,537266.2577,175180.5933
Lewisham - Lee Green,00AZGP,E05000447,15050,3000,10300,1700,19.99335769,68.56193955,11.44470276,36.4,36,1.8,8222.2,33.7,28.9,8.1,74.49275362,80.65088615,84.08760183,8.630393996,16.81957187,101.8608572,0.44381043,5,7639,75.10569266,2600,0.253658537,29.60893855,410000,265,42720,6480,3.9,13.7,34.1,48.2,53.7,21.2,23.4,29.5227346,64.93066753,5.546597872,1.263239724,2.429307162,3.886891459,4.388435309,17.1641791,3.971518987,40.16563147,304,100,355.7024793,1.024575163,14.6,46.1,693.4816667,214.195,59.10800645,15.51585169,1.947877485,18.60558839,5.574959699,3.694250403,0.129676457,11.71018244,0.747151899,3.629080169,3.816598361,41.19139548,Ken,Inner,539556.0627,174520.0449
Lewisham - Lewisham Central,00AZGQ,E05000448,20250,4050,14700,1500,19.96836694,72.58797944,7.443653618,33.6,32,2.1,8976.2,51.6,41.2,12.4,80.19417476,75.43168368,80.84643588,11.40350877,25.97765363,204.5243429,1.86533212,9,8895,69.5737192,10900,0.789855072,54.33070866,287000,414,30091,7940,2.2,7.3,20.9,69.6,35.1,27.4,33.7,46.96054492,51.92134687,1.118108212,1.194407363,2.915759151,5.726129418,5.517677527,24.52380952,6.811706812,50.53507729,149,100,333.1168067,1.29167556,16.1,42,666.3893333,204.5,129.3471951,36.25521136,4.644044541,53.67037838,9.024222914,10.07968758,0.491776406,13.82321417,0.523828024,5.164685622,3.43376163,30.35904384,Ken,Inner,538381.2602,174889.6236
Lewisham - New Cross,00AZGR,E05000449,17650,3550,13150,1000,20.04189549,74.42676782,5.531336693,31.8,30,1.8,9305.6,59.7,46.6,15.3,55.55555556,74.30715839,77.630159,16.42335766,28.09734513,151.7790956,1.338001751,4,7520,64.61591339,5500,0.44,69.16666667,240500,216,25578,6719,2.3,5.6,18.9,73.1,25.4,40.5,31.6,58.8919587,40.97717028,0.130871019,1.01230338,2.803301666,5.334060115,6.724276212,27.56410256,8.013990268,47.06586826,145,100,333.1472727,1.193753174,17.9,34.7,628.9429245,201.3783019,114.5981931,31.38373752,8.975273419,42.08273894,8.856395625,7.073228721,0.617741537,16.48012664,0.452858881,4.440766797,4.923644023,30.62287415,Ken,Inner,536195.0857,177455.1586
Lewisham - Perry Vale,00AZGS,E05000450,16050,3350,11150,1550,20.80109808,69.54704268,9.651859246,35.5,35,1.7,9323.5,42.5,30.5,7.2,74.80519481,80.10527023,84.26291568,9.768211921,23.4375,98.10682046,0.443740095,1,7946,72.93253786,1400,0.127272727,27.98165138,360000,292,36186,6858,3.7,11.7,28.3,56.3,48.1,26.5,23,30.32104637,65.0862069,4.59274673,1.082446329,2.976727404,4.91611041,4.401009508,22.89473684,6.545400328,47.54768392,221,100,336.406,1.083948052,16.2,41.5,677.7373737,202.8641414,58.08605809,16.002016,3.969003969,15.05701506,7.245007245,4.473004473,0.250752257,9.657482275,0.716564783,3.422797256,4.142450847,37.42063079,Ken,Inner,536029.527,172631.8618
Lewisham - Rushey Green,00AZGT,E05000451,16650,3800,11500,1350,22.67131103,69.11296619,8.215722779,34,33,1.8,8777.8,59.1,38,10.2,74.80519481,79.42499473,82.81731723,13.8047138,20.69892473,173.0013106,1.520353114,6,6818,66.24562767,6400,0.587155963,41.5,274000,173,28846,6378,3.3,10.8,28.1,57.8,41.4,26.9,30.3,31.26866845,67.34790127,1.383430278,1.516097387,3.656470169,7.045393739,6.922489301,23.08641975,7.191945022,46.58792651,134,100,320.4718519,1.134509372,18,32.9,636.2489796,206.1969388,115.2193149,36.91063077,5.498672734,35.01453672,12.00859563,9.543673366,1.31061599,23.98598111,0.574876139,5.151440298,2.909405156,29.899203,Ken,Inner,537652.41,173743.3606
Lewisham - Sydenham,00AZGU,E05000452,16150,3350,10950,1850,20.73661405,67.818013,11.44537295,36.2,35,1.7,9352.9,41.8,30.2,7.1,76.21621622,75.63769676,81.42026034,10.26936027,26.20689655,132.2582586,0.525827405,3,7327,69.09656733,2700,0.25,25.46296296,350000,244,32338,6971,2.9,10.9,23.5,62.6,42.9,34.7,20.8,31.32582322,64.42807626,4.24610052,1.05649977,3.261368856,5.466237942,5.513862249,25.67567568,6.256440453,40.7079646,158,100,322.3598592,1.351335778,18.7,36.6,634.4117647,207.1694118,68.7558759,19.42964588,3.447195237,21.12190536,7.019743027,3.948605453,0.120344184,13.05480849,0.677462093,4.107142223,2.795986622,35.56950304,Ken,Inner,535194.692,171618.8161
Lewisham - Telegraph Hill,00AZGW,E05000453,17250,3250,12750,1200,18.83561644,74.08288832,7.08149524,33.4,32,1.5,11233.3,49.4,36.9,10.9,58.91304348,79.71917038,83.21373714,11.79487179,22.98850575,95.8350182,0.395351623,4,8512,70.56872824,2300,0.184,44.9339207,356250,203,30814,7020,2.4,8.6,22.8,66.1,31.7,36.6,29.2,40.07828967,54.09515206,5.826558266,0.988611199,2.412211326,4.982600443,5.528090597,22.66666667,6.053975201,40.87791495,203,100,349.114881,0.837790111,14.4,43.7,630.2518182,198.9554545,58.21291654,14.6269537,4.069595989,19.46328517,4.482453554,3.656738425,0.173300214,16.47708089,0.550255288,5.211159278,6.512434933,36.14518909,Ken,Inner,535929.0826,176092.5059
Lewisham - Whitefoot,00AZGX,E05000454,15050,3650,9800,1600,24.21667552,65.15533723,10.62798725,34.7,33,2.2,6659.1,50.5,29.5,6.8,68.95522388,79.79107052,85.94018877,14.32835821,25.29510961,107.7005924,0.649095201,4,5802,64.76169215,1200,0.127659574,27.11864407,248000,153,27454,5646,5.4,23.2,40,31.1,49.2,34.5,14.7,21.39494333,78.43068875,0.174367916,1.246882793,3.844555278,6.182460515,5.630298038,26.97674419,9.227428985,44.81955763,137,100,331.0909502,1.436260837,25.9,22.7,640.1453901,206.1893617,74.2025437,23.26055907,3.128613208,19.1117459,8.161599674,5.57709311,0.605815832,27.87567954,0.81816537,2.800672265,1.691761123,27.66949659,Ken,Inner,539136.2642,172367.3446
Merton - Abbey,00BAFX,E05000455,10600,1950,7700,900,18.64070328,72.70063333,8.65866339,34.8,33,1.4,7607.1,26.6,38.3,12.5,69.50819672,79.28664483,83.44782009,5.405405405,15.59633028,106.5282454,0.556586271,4,6284,80.31697342,10800,1.393548387,36.59793814,490000,201,40410,4700,2,8.6,38.2,51.1,48.5,14.1,35.7,10.39879931,84.32675815,5.274442539,0.973899494,3.311258278,5.388910531,1.500320079,14.3902439,2.583187391,43.71859296,510,33.33333333,357.8351064,0.747981546,10.1,55.4,687.847619,203.4873016,73.8851096,17.95162509,1.606198035,28.62811791,6.708238851,7.180650038,0.280583614,12.76490136,0.684763573,5.130228475,3.890196078,35.44378698,Boris,Outer,525891.3352,169894.4122
Merton - Cannon Hill,00BAFY,E05000456,9500,1700,6100,1650,17.9400591,64.40481216,17.65512875,40.1,40,2.2,4340.9,25.4,29.6,7.7,62.77777778,82.32146998,88.18791251,5.882352941,24.34456929,82.55687974,0.230566535,2,4665,75.90302636,1300,0.211382114,25.64102564,450000,119,36757,3529,2,31.9,51.6,14.4,79.9,5.5,13.4,7.003118798,87.75163028,5.245250921,0.407099821,0.814199642,2.198339033,2.097496526,8.048780488,1.913043478,31.74603175,597,16.66666667,362.3675926,0.643882245,17,35.2,749.2228261,217.4663043,36.173803,4.956760177,0.527314912,15.50305843,2.847500527,2.10925965,0.433369447,42.72433085,1.230144928,2.564776351,3.332639034,39.95283019,Boris,Outer,524299.1269,168384.1448
Merton - Colliers Wood,00BAFZ,E05000457,11250,1900,8400,950,16.72439826,74.66027178,8.615329958,34.6,33,1.1,10181.8,40.1,47.2,16.3,63.60655738,79.37496199,84.68483644,10,18.71657754,117.6093134,0.314190958,2,6385,76.70591062,3400,0.404761905,57.86163522,346000,198,30690,4538,3,15.2,26.3,55.5,48.7,12.6,36.8,24.83878141,74.78318879,0.378029798,0.416220716,1.129741943,3.15138542,2.61181842,13,2.777150598,36.88888889,435,33.33333333,346.635443,1.054138702,13.3,43.1,756.75,212.232,73.89824436,13.70476532,2.597635256,34.84414188,5.016123253,5.64313866,0.275002292,14.61708129,0.682095281,3.936153703,4.388133498,35.7967033,Ken,Outer,527081.6962,170379.4994
Merton - Cricket Green,00BAGA,E05000458,11800,2850,7650,1350,24.07250551,64.67897679,11.2485177,34.7,33,3,3933.3,47.5,39.5,14.5,82.22222222,77.83814653,82.41413819,11.67608286,23.79746835,159.1101336,0.949367089,4,4967,65.70974997,5400,0.710526316,48.38709677,240975,85,22576,4402,4.2,14.3,34.3,47.1,41.7,36.9,18.5,31.27421928,66.71985411,2.005926601,1.244432801,3.340319623,5.436206445,7.253818049,23.78787879,7.476851852,43.96396396,275,85.71428571,339.1656934,1.205644715,24.5,23.3,648.6272727,204.2909091,60.20720109,19.36141304,2.038043478,17.91779891,6.538722826,5.095108696,1.184232786,49.97351511,0.743981481,2.915037544,2.376237624,34.9735891,Ken,Outer,527819.4772,168125.3502
Merton - Dundonald,00BAGB,E05000459,9650,1800,6800,1000,18.84974093,70.65284974,10.49740933,35.7,34,1.2,8000,18.1,35.6,7.3,73.33333333,84.03149771,85.89635961,2.611940299,10.48951049,69.17771883,0.608793687,0,5683,83.16991073,5300,0.779411765,30.4964539,563036.5,224,52565,4109,2.8,17,45.3,34.8,61.5,3.7,33.6,2.81931846,86.27114489,10.90953665,0.220653133,0.294204178,1.3239188,1.058110855,4.054054054,1.294498382,31.1827957,622,0,377.8272727,0.449848485,7.8,60.7,849.4852941,237.1823529,58.01191596,9.093759799,1.77694157,32.29852618,4.494616912,2.090519494,0.106100796,15.28848882,0.825989544,4.906964973,3.798998446,42.72277228,Boris,Outer,524356.4938,169797.6923
Merton - Figge's Marsh,00BAGC,E05000460,11700,2850,7700,1150,24.52684765,65.75319003,9.719962319,33.8,32,1.1,10545.5,57.4,44.9,16.3,97.77777778,78.57102646,81.0758354,14.40329218,25.39267016,130.9564621,1.050558109,1,5036,66.28932473,1800,0.235294118,64.0625,250000,123,23577,4363,3,13.2,34.4,49.4,46.8,27.3,23,30.11797363,69.62757344,0.254452926,0.980264018,2.74473925,5.097372892,6.628173145,20.78125,7.266272189,42.88425047,295,100,339.975188,1.414905149,21,25.3,649.314,204.97,76.6905605,21.93626393,4.749978409,23.14534934,10.19086277,4.404525434,0.171408982,23.01445195,0.762130178,3.626706188,2.760497667,35.30623455,Ken,Outer,528225.1507,169277.6988
Merton - Graveney,00BAGD,E05000461,10100,2000,6900,1200,19.83536646,68.46176733,11.70286621,35.8,34,0.9,11222.2,57.5,54.1,23.1,74.54545455,80.92295919,85.61678011,13.66666667,25.66371681,90.04363348,0.742115028,0,4981,71.62784009,1600,0.230215827,83.07692308,388000,105,28187,3639,6.2,11.7,54.2,27.8,61.8,3.9,32.8,13.02039676,86.83989941,0.139703828,1.584786054,3.673822216,6.555251405,4.323480574,10.88888889,3.527030934,38.79781421,490,16.66666667,347.0495238,0.95570358,15.8,32.1,710.3949367,208.9746835,52.77777778,13.98809524,3.174603175,16.96428571,5.158730159,2.182539683,0,12.27158509,0.869904597,3.395726426,3.082057322,37.62128786,Ken,Outer,528512.1584,170274.1259
Merton - Hillside,00BAGE,E05000462,9250,1400,6550,1300,15.04319654,70.84233261,14.11447084,38.6,35,1.2,7708.3,21.7,41.6,11.3,62.12765957,81.66278308,88.63932814,,,103.9884457,0.479313824,1,5194,79.83399939,8600,1.312977099,31.94444444,570500,214,56669,4520,7.2,12.6,10.6,69.5,50.1,9.9,38.4,4.97049478,59.12392192,35.9055833,0.229568411,0.229568411,1.530456076,0.981874121,3.333333333,1.270289344,32.25806452,609,0,379.0551724,0.365045593,6.4,64.6,880.0153846,230.9076923,44.48051948,6.926406926,0.541125541,24.13419913,3.463203463,1.19047619,0,5.621132717,0.803105152,5.36580487,2.806886228,38.74113475,Boris,Outer,524326.3782,170564.8008
Merton - Lavender Fields,00BAGF,E05000463,10650,2300,7500,850,21.386306,70.44237813,8.171315864,33.6,32,1.2,8875,46.8,46.1,19.6,83.63636364,80.60726781,83.58095669,10.62176166,22.37288136,89.90031973,0.398406375,0,5393,72.55482309,1600,0.213333333,50,266000,140,26534,4107,4.2,17.2,37.4,41.2,47.6,20.4,30.1,17.19931691,80.89777995,1.902903147,0.732942431,1.998933902,4.331023454,3.854369445,20.58823529,4.790270539,37.56906077,395,66.66666667,347.3466667,1.564446108,18.1,32.6,646.11,202.1577778,51.14172485,11.98339309,1.698433667,17.55048122,5.56708813,3.01943763,0.376151965,18.60995564,0.778108712,2.667391119,3.387657938,30.30072904,Ken,Outer,527272.0926,169606.3545
Merton - Longthornton,00BAGG,E05000464,10500,2300,7050,1200,21.63987444,67.11690288,11.24322268,35.7,34,1.5,6966.7,58.2,42,14.5,69.56521739,79.80647079,82.66460084,13.54466859,20.75471698,104.6815935,0.314712825,3,4737,69.92914083,900,0.129496403,40.87591241,295000,213,27606,3817,3.8,17.8,57.2,21.2,69.1,10.6,18.2,6.161879896,93.7075718,0.130548303,0.856408792,1.784184984,3.711104767,3.755264283,14.44444444,5.074053758,34.21750663,445,50,350.4321429,1.113693467,19.1,27.5,646.5,197.8978261,55.11205155,14.61960181,3.270174089,16.35087044,6.636529768,1.923631817,0.290782204,36.61399861,1.001645639,2.802161471,2.093264249,34.87982963,Ken,Outer,529360.5467,169274.4655
Merton - Lower Morden,00BAGH,E05000465,9350,1750,6050,1550,18.90387497,64.72918005,16.36694498,39.1,39,1.8,5194.4,21.9,22.1,5.9,57.22222222,80.49265257,84.48121543,8.143322476,17.95774648,90.47202797,0.483091787,3,4660,78.14858293,2100,0.35,16.98113208,320000,162,31975,3507,1.5,21.9,56.7,19.9,84.4,4.1,10.3,0.94637224,94.86664755,4.186980212,0.49734748,0.663129973,2.320954907,1.859936101,8.571428571,2.093023256,30.6010929,571,0,340.4171717,1.125148683,20.9,24.5,680.6223881,212.4985075,29.99143102,6.640959726,0.642673522,10.06855184,3.856041131,0.964010283,0.327797203,34.02875105,1.274418605,2.229175628,2.356832748,36.49100462,Boris,Outer,523799.2766,166988.4681
Merton - Merton Park,00BAGJ,E05000466,9750,1950,6250,1550,19.88304094,64.23514928,15.88180979,38.6,37,1.8,5444.4,29.2,35.5,10.1,78,83.77677464,86.28222253,4.854368932,12.55230126,106.6176471,1.031866464,1,4702,75.21996481,4100,0.656,39.0625,525000,147,46515,3769,6.4,31.7,32.6,29.4,72.2,3.9,22.7,8.001063264,62.30728336,29.69165338,0.319642001,0.639284002,1.837941506,1.176044614,6.590909091,1.999452205,35.8778626,604,0,386.122619,0.372004028,11.5,50.1,771.2419643,217.8973214,53.66505603,9.561015729,0.719646345,22.92587643,7.093656831,2.672972139,0.420168067,18.81802434,1.021911805,3.849135648,4.326328801,42.9982192,Boris,Outer,525226.4119,169012.6589
